song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Tumbling Dice,4hq0S6wznq7SHDyMOFXL9i,61,1972-05-12,day,{'isrc': 'GBCJN7200005'},https://open.spotify.com/track/4hq0S6wznq7SHDyMOFXL9i,"[{'artist_name': 'The Rolling Stones', 'artist_id': '22bE4uQ6baNwSHPVcDxLCe'}]",0.615,0.91,11.0,-4.248,1.0,0.0347,0.5,0.511,0.281,0.77,111.013,226333.0
You Wear It Well,08BSHFPXmclm8AYat5hXM7,51,1972,year,{'isrc': 'USPR37200070'},https://open.spotify.com/track/08BSHFPXmclm8AYat5hXM7,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",0.547,0.561,2.0,-10.056,1.0,0.0322,0.491,7.47e-06,0.146,0.899,127.295,262960.0
Goodbye To Love,1PLgQkmhgh6GHQnomQ50Rv,52,1972,year,{'isrc': 'USAM17200041'},https://open.spotify.com/track/1PLgQkmhgh6GHQnomQ50Rv,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.22,0.361,5.0,-12.017,1.0,0.0277,0.422,0.000311,0.149,0.382,83.133,238267.0
I Won't Last A Day Without You,42CX3VhPsCG75BFp07r9Vj,67,1972,year,{'isrc': 'USAM17200061'},https://open.spotify.com/track/42CX3VhPsCG75BFp07r9Vj,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.453,0.221,2.0,-13.192,1.0,0.045,0.794,0.0,0.102,0.459,82.199,232533.0
Song Sung Blue,57KfogSy3eKuk5JHLKwCJv,57,2014-07-08,day,{'isrc': 'USUG11400705'},https://open.spotify.com/track/57KfogSy3eKuk5JHLKwCJv,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}]",,,,,,,,,,,,
Day Dreaming,7L4G39PVgMfaeHRyi1ML7y,58,1972-01-24,day,{'isrc': 'USAT20801194'},https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y,"[{'artist_name': 'Aretha Franklin', 'artist_id': '7nwUJBm0HE4ZxD3f5cy5ok'}]",0.463,0.273,0.0,-15.364,0.0,0.074,0.907,0.000367,0.101,0.293,146.426,239960.0
Rockin' Robin,63gcHyuhAC8G2C0bVQUOJI,48,1972-01-24,day,{'isrc': 'USMO17282629'},https://open.spotify.com/track/63gcHyuhAC8G2C0bVQUOJI,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.622,0.721,10.0,-8.224,1.0,0.0983,0.24,7.88e-05,0.271,0.968,173.395,154840.0
All I Ever Need Is You,359IJq43c4SVrf5ZeUDiFl,37,1990-04-24,day,{'isrc': 'USMC17112801'},https://open.spotify.com/track/359IJq43c4SVrf5ZeUDiFl,"[{'artist_name': 'Sonny & Cher', 'artist_id': '71lGEtP9qYXDsSXjfexTqO'}]",0.503,0.477,10.0,-14.039,1.0,0.0449,0.321,2.36e-06,0.093,0.577,79.414,155293.0
Mother and Child Reunion,5vZ1BKMSLgrxxPYGMR904n,54,1972-01-14,day,{'isrc': 'USSM11002231'},https://open.spotify.com/track/5vZ1BKMSLgrxxPYGMR904n,"[{'artist_name': 'Paul Simon', 'artist_id': '2CvCyf1gEVhI0mX6aFXmVI'}]",0.712,0.632,9.0,-7.704,1.0,0.0334,0.112,0.0,0.0648,0.764,119.931,187400.0
Candle In The Wind - Remastered 2014,1L9fzw2pXprOqtemTwtxXF,68,1973-10-05,day,{'isrc': 'GBUM71304954'},https://open.spotify.com/track/1L9fzw2pXprOqtemTwtxXF,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
You're Sixteen (You’re Beautiful And You’re Mine),4MAxWahEbzU8m4bD6mSZg9,48,1973-01-01,day,{'isrc': 'GBAYE7300312'},https://open.spotify.com/track/4MAxWahEbzU8m4bD6mSZg9,"[{'artist_name': 'Ringo Starr', 'artist_id': '6DbJi8AcN5ANdtvJcwBSw8'}]",0.665,0.629,8.0,-12.852,1.0,0.0441,0.0381,1.84e-05,0.0637,0.856,124.265,169693.0
Loves Me Like a Rock,5F4ksIKmuXEtgBf6SfEQRr,54,1973-05-05,day,{'isrc': 'USSM11002206'},https://open.spotify.com/track/5F4ksIKmuXEtgBf6SfEQRr,"[{'artist_name': 'Paul Simon', 'artist_id': '2CvCyf1gEVhI0mX6aFXmVI'}]",0.649,0.584,7.0,-10.518,1.0,0.0674,0.256,0.0,0.199,0.75,144.972,213453.0
Half-Breed,23jaOlnV7vHmly51DPBr35,42,1973-01-01,day,{'isrc': 'USMC17301682'},https://open.spotify.com/track/23jaOlnV7vHmly51DPBr35,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",0.646,0.467,9.0,-12.678,0.0,0.0325,0.524,0.0,0.329,0.877,102.704,167533.0
Mind Games - Remastered 2010,3QmUhaY5KZiOuaUH8H71LG,56,1973-10-29,day,{'isrc': 'GBAYE1000811'},https://open.spotify.com/track/3QmUhaY5KZiOuaUH8H71LG,"[{'artist_name': 'John Lennon', 'artist_id': '4x1nvY2FN8jxqAFA0DA02H'}]",0.409,0.833,4.0,-9.994,0.0,0.0397,0.292,0.158,0.161,0.428,132.233,253267.0
Sorrow - 2015 Remaster,21FFj5GqlujABc0H06uN8j,50,1973-10-19,day,{'isrc': 'USJT11500225'},https://open.spotify.com/track/21FFj5GqlujABc0H06uN8j,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",,,,,,,,,,,,
Until You Come Back to Me (That's What I'm Gonna Do),3iX0BMs9dX9CsgrHhiB173,51,1974-02-25,day,{'isrc': 'USAT20801182'},https://open.spotify.com/track/3iX0BMs9dX9CsgrHhiB173,"[{'artist_name': 'Aretha Franklin', 'artist_id': '7nwUJBm0HE4ZxD3f5cy5ok'}]",0.664,0.634,2.0,-6.348,1.0,0.0349,0.683,3.34e-05,0.221,0.666,93.914,208467.0
Dancing Machine,0xqb2Euq1PAxKHBA36NUnx,50,1974-09-05,day,{'isrc': 'USMO17300477'},https://open.spotify.com/track/0xqb2Euq1PAxKHBA36NUnx,"[{'artist_name': 'The Jackson 5', 'artist_id': '2iE18Oxc8YSumAU232n4rW'}]",,,,,,,,,,,,
Live And Let Die - 2018 Remaster,0VV8wkOM4w78A2OHZOTzNP,64,1973-04-30,day,{'isrc': 'GBCCS1800097'},https://open.spotify.com/track/0VV8wkOM4w78A2OHZOTzNP,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Touch Me In The Morning,4sIkDCqNjTubfb5UVs8lEA,51,1973-06-22,day,{'isrc': 'USMO17300350'},https://open.spotify.com/track/4sIkDCqNjTubfb5UVs8lEA,"[{'artist_name': 'Diana Ross', 'artist_id': '3MdG05syQeRYPPcClLaUGl'}]",0.355,0.615,6.0,-7.21,1.0,0.0314,0.454,0.0,0.0477,0.603,137.19,207413.0
Kodachrome,3f0U5NaD1bCk8nmKpn2ZJY,61,1973-05-05,day,{'isrc': 'USSM11002044'},https://open.spotify.com/track/3f0U5NaD1bCk8nmKpn2ZJY,"[{'artist_name': 'Paul Simon', 'artist_id': '2CvCyf1gEVhI0mX6aFXmVI'}]",0.592,0.705,1.0,-10.276,0.0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,215400.0
Jet - 2010 Remaster,4D40ZlFAWsvX7lua1Kablh,58,1973-12-05,day,{'isrc': 'GBCCS1000005'},https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh,"[{'artist_name': 'Paul McCartney', 'artist_id': '4STHEaNw4mPZ2tzheohgXB'}, {'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",0.504,0.739,9.0,-7.265,1.0,0.0316,0.0179,0.08,0.0949,0.417,128.918,248360.0
Sing,386bIxJPFIr5pVuVQTZIOm,50,1973-05-01,day,{'isrc': 'USAM17300075'},https://open.spotify.com/track/386bIxJPFIr5pVuVQTZIOm,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.506,0.28,3.0,-16.651,1.0,0.0397,0.909,0.000311,0.164,0.316,139.846,198760.0
Dream On,1xsYj84j7hUDDnTTerGWlH,82,1973-01-05,day,{'isrc': 'USSM10011897'},https://open.spotify.com/track/1xsYj84j7hUDDnTTerGWlH,"[{'artist_name': 'Aerosmith', 'artist_id': '7Ey4PD4MYsKc5I2dolUwbH'}]",,,,,,,,,,,,
Bennie And The Jets - Remastered 2014,5Wj1rJnCLpMHdLaxsFtJLs,74,1973-10-05,day,{'isrc': 'GBUM71304955'},https://open.spotify.com/track/5Wj1rJnCLpMHdLaxsFtJLs,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
Goodbye Yellow Brick Road - Remastered 2014,4IRHwIZHzlHT1FQpRa5RdE,75,1973-10-05,day,{'isrc': 'GBUM71304956'},https://open.spotify.com/track/4IRHwIZHzlHT1FQpRa5RdE,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
My Way - Live at the Honolulu International Center,2VGkf2IJXOSWouDhatlH3i,51,1973-02-02,day,{'isrc': 'USRC19101791'},https://open.spotify.com/track/2VGkf2IJXOSWouDhatlH3i,"[{'artist_name': 'Elvis Presley', 'artist_id': '43ZHCT0cAZBISjO8DG9PnE'}]",,,,,,,,,,,,
Photograph,1hwN2eAwsXgktvw9Qe8TrP,54,1973-01-01,day,{'isrc': 'GBAYE7300310'},https://open.spotify.com/track/1hwN2eAwsXgktvw9Qe8TrP,"[{'artist_name': 'Ringo Starr', 'artist_id': '6DbJi8AcN5ANdtvJcwBSw8'}]",0.617,0.696,4.0,-12.739,1.0,0.0282,0.0155,0.000199,0.108,0.9,111.136,239760.0
My Love - 2018 Remaster,0Oj0TT23GBH2XuHAaSsloH,59,1973-04-30,day,{'isrc': 'GBCCS1800076'},https://open.spotify.com/track/0Oj0TT23GBH2XuHAaSsloH,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Daniel,1BvJmtaXsqtH438BcDPeBb,69,1973-01-22,day,{'isrc': 'GBAMB9500001'},https://open.spotify.com/track/1BvJmtaXsqtH438BcDPeBb,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",0.688,0.477,0.0,-11.945,1.0,0.029,0.38,4.93e-05,0.0864,0.897,132.071,234667.0
Knockin' On Heaven's Door,6HSXNV0b4M4cLJ7ljgVVeh,80,1973-07-13,day,{'isrc': 'USSM11304547'},https://open.spotify.com/track/6HSXNV0b4M4cLJ7ljgVVeh,"[{'artist_name': 'Bob Dylan', 'artist_id': '74ASZWbe4lXaubB36ztrGX'}]",0.513,0.396,7.0,-13.061,1.0,0.0299,0.251,0.177,0.11,0.229,140.208,149880.0
Nutbush City Limits,06yREZ9X92R2e9RJpdzZ2O,52,2008-09-30,day,{'isrc': 'USEM37300029'},https://open.spotify.com/track/06yREZ9X92R2e9RJpdzZ2O,"[{'artist_name': 'Ike & Tina Turner', 'artist_id': '1ZikppG9dPedbIgMfnfx8k'}]",,,,,,,,,,,,
Living For The City,1O1mCVN5hue4lOOqd5EysZ,51,2002-10-29,day,{'isrc': 'USMO10000390'},https://open.spotify.com/track/1O1mCVN5hue4lOOqd5EysZ,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",0.708,0.538,11.0,-10.28,1.0,0.0686,0.256,0.0,0.193,0.651,98.233,219307.0
Give Me Love (Give Me Peace on Earth),1ZiN3wseympSLDIFkaWHHC,63,1973-05-30,day,{'isrc': 'GB77R1400053'},https://open.spotify.com/track/1ZiN3wseympSLDIFkaWHHC,"[{'artist_name': 'George Harrison', 'artist_id': '7FIoB5PHdrMZVC3q2HE5MS'}]",,,,,,,,,,,,
Yesterday Once More,3wM6RTAnF7IQpMFd7b9ZcL,68,1973-05-01,day,{'isrc': 'USAM17300051'},https://open.spotify.com/track/3wM6RTAnF7IQpMFd7b9ZcL,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.254,0.38,4.0,-13.806,1.0,0.0337,0.672,0.0,0.379,0.408,168.496,233533.0
Angie - Remastered 2009,1GcVa4jFySlun4jLSuMhiq,73,1973-08-31,day,{'isrc': 'GBUM70909413'},https://open.spotify.com/track/1GcVa4jFySlun4jLSuMhiq,"[{'artist_name': 'The Rolling Stones', 'artist_id': '22bE4uQ6baNwSHPVcDxLCe'}]",0.429,0.554,9.0,-6.128,0.0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000.0
Helen Wheels - Remastered 2010,2EzedhbZ4ivi5bdpKX0WV0,35,1973-12-05,day,{'isrc': 'GBCCS1400189'},https://open.spotify.com/track/2EzedhbZ4ivi5bdpKX0WV0,"[{'artist_name': 'Paul McCartney', 'artist_id': '4STHEaNw4mPZ2tzheohgXB'}, {'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",0.443,0.693,9.0,-9.928,1.0,0.0325,0.00756,0.000143,0.356,0.737,146.0,227533.0
Higher Ground,0dMd4rilfd6gPbXaLpNYhu,65,1973-08-03,day,{'isrc': 'USMO17382652'},https://open.spotify.com/track/0dMd4rilfd6gPbXaLpNYhu,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",,,,,,,,,,,,
Waterloo,3Dy4REq8O09IlgiwuHQ3sk,73,1974,year,{'isrc': 'SEAYD7415010'},https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Only You (And You Alone),42eZC1LaQ3qioZWVLisVT6,38,1974,year,{'isrc': 'GBAYE7400290'},https://open.spotify.com/track/42eZC1LaQ3qioZWVLisVT6,"[{'artist_name': 'Ringo Starr', 'artist_id': '6DbJi8AcN5ANdtvJcwBSw8'}]",0.83,0.303,4.0,-16.004,1.0,0.0371,0.13,0.000447,0.0825,0.882,96.752,207240.0
Please Mr. Postman,74jZhGv0fdLaf9q8AZZ15k,62,1975-06-06,day,{'isrc': 'USAM17500067'},https://open.spotify.com/track/74jZhGv0fdLaf9q8AZZ15k,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.664,0.547,9.0,-11.594,1.0,0.0281,0.139,1.79e-06,0.239,0.964,132.943,172733.0
Whatever Gets You Thru The Night - Remastered 2010,49nBXQzYNyjoBmUda3ezMf,49,1974-09-26,day,{'isrc': 'GBAYE1000784'},https://open.spotify.com/track/49nBXQzYNyjoBmUda3ezMf,"[{'artist_name': 'John Lennon', 'artist_id': '4x1nvY2FN8jxqAFA0DA02H'}]",0.574,0.853,2.0,-9.157,1.0,0.0763,0.531,0.581,0.543,0.755,126.313,207307.0
Longfellow Serenade,5MhMAWghLuvQMNRf7kPmVg,46,1974-10-26,day,{'isrc': 'USUG11400752'},https://open.spotify.com/track/5MhMAWghLuvQMNRf7kPmVg,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}]",0.635,0.5,4.0,-14.682,1.0,0.0308,0.284,0.0,0.0594,0.702,120.809,230560.0
Dark Lady,0xL3tjPSUJncbnIOn1uPhZ,51,1974-01-01,day,{'isrc': 'USMC17302192'},https://open.spotify.com/track/0xL3tjPSUJncbnIOn1uPhZ,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",,,,,,,,,,,,
Don't Let the Sun Go Down on Me,7xGOvQukPKKQVLiJOPSmt0,66,1998-11-09,day,{'isrc': 'GBBBM9102004'},https://open.spotify.com/track/7xGOvQukPKKQVLiJOPSmt0,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}, {'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
The Best of My Love - 2013 Remaster,5MLLuLqPdUlx8bfKtdkLwO,61,1974-03-22,day,{'isrc': 'USEE11300333'},https://open.spotify.com/track/5MLLuLqPdUlx8bfKtdkLwO,"[{'artist_name': 'Eagles', 'artist_id': '0ECwFtbIWEVNwjlrfc6xoL'}]",0.559,0.393,0.0,-11.095,1.0,0.0237,0.717,0.0,0.0532,0.669,90.105,274891.0
Band On The Run - 2010 Remaster,1H4idkmruFoJBg1DvUv2tY,70,1973-12-05,day,{'isrc': 'GBCCS1000004'},https://open.spotify.com/track/1H4idkmruFoJBg1DvUv2tY,"[{'artist_name': 'Paul McCartney', 'artist_id': '4STHEaNw4mPZ2tzheohgXB'}, {'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Killer Queen - Remastered 2011,7GqWnsKhMtEW0nzki5o0d8,67,1974-11-08,day,{'isrc': 'GBUM71029606'},https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",0.535,0.65,10.0,-6.328,1.0,0.0554,0.379,0.0,0.14,0.61,117.188,179600.0
"Honey, Honey",2w6JXokk0F8i241Y8C0Mn6,64,1974,year,{'isrc': 'SEAYD7423170'},https://open.spotify.com/track/2w6JXokk0F8i241Y8C0Mn6,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Junior’s Farm - 2014 Remaster,6diZ47RfAfHxmaUaXj7G1P,45,1975-05-27,day,{'isrc': 'GBCCS1400027'},https://open.spotify.com/track/6diZ47RfAfHxmaUaXj7G1P,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
I Shot The Sheriff,0UOxp1BpnD8uPQMKU4wKjz,63,1974-07-01,day,{'isrc': 'NLF057490008'},https://open.spotify.com/track/0UOxp1BpnD8uPQMKU4wKjz,"[{'artist_name': 'Eric Clapton', 'artist_id': '6PAt558ZEZl0DmdXlnjMgD'}]",0.73,0.639,7.0,-11.025,0.0,0.0524,0.0853,0.00221,0.102,0.658,94.395,263747.0
The Way We Were,1vZTgn4JXWMahR8r99ug5H,60,1974-01,month,{'isrc': 'USSM10024187'},https://open.spotify.com/track/1vZTgn4JXWMahR8r99ug5H,"[{'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}]",0.264,0.32,9.0,-11.716,1.0,0.0325,0.885,0.00141,0.134,0.171,138.108,211093.0
Dreamer,5z4ljpMLi1LTF8UG9P53fH,59,1974-09-01,day,{'isrc': 'USUM71022331'},https://open.spotify.com/track/5z4ljpMLi1LTF8UG9P53fH,"[{'artist_name': 'Supertramp', 'artist_id': '3JsMj0DEzyWc0VDlHuy9Bx'}]",,,,,,,,,,,,
Boogie On Reggae Woman,7wOKVOhqghB6rCyaPWVegJ,46,1974-07-22,day,{'isrc': 'USMO17484465'},https://open.spotify.com/track/7wOKVOhqghB6rCyaPWVegJ,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",,,,,,,,,,,,
You Haven't Done Nothin',1inwt0v9a4ib9yS6Y4KsdM,48,1974-07-22,day,{'isrc': 'USMO17482863'},https://open.spotify.com/track/1inwt0v9a4ib9yS6Y4KsdM,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",0.749,0.641,10.0,-10.06,0.0,0.0356,0.296,0.000104,0.501,0.841,101.467,202707.0
Golden Years - 2016 Remaster,4JRem7xHp2l0kmUvt9zCKu,60,1976-01-23,day,{'isrc': 'USJT11600090'},https://open.spotify.com/track/4JRem7xHp2l0kmUvt9zCKu,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",0.68,0.701,6.0,-10.36,0.0,0.036,0.316,4.72e-06,0.111,0.933,108.287,243280.0
Only Yesterday,6pVLgwDRTCORcbn5czge5R,58,1975-06-06,day,{'isrc': 'USAM17500076'},https://open.spotify.com/track/6pVLgwDRTCORcbn5czge5R,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.359,0.438,8.0,-14.401,1.0,0.0376,0.0271,0.0,0.131,0.581,137.557,250868.0
SOS,6yZv0Nl6BXABbXoPVpfF5y,67,1975,year,{'isrc': 'SEAYD7501040'},https://open.spotify.com/track/6yZv0Nl6BXABbXoPVpfF5y,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
You're My Best Friend - Remastered 2011,4OKf7CcYuw5H2HptkcKxcP,63,1975-11-21,day,{'isrc': 'GBUM71029609'},https://open.spotify.com/track/4OKf7CcYuw5H2HptkcKxcP,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",,,,,,,,,,,,
Sailing,6OuRbvP4PgbuzBIapVzmFJ,66,1975,year,{'isrc': 'USWB10807925'},https://open.spotify.com/track/6OuRbvP4PgbuzBIapVzmFJ,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",,,,,,,,,,,,
Take It to the Limit - 2013 Remaster,2cWHN0WK52RGAWHgaDamUA,64,1975-06-10,day,{'isrc': 'USEE11300349'},https://open.spotify.com/track/2cWHN0WK52RGAWHgaDamUA,"[{'artist_name': 'Eagles', 'artist_id': '0ECwFtbIWEVNwjlrfc6xoL'}]",0.435,0.423,11.0,-8.795,1.0,0.024,0.0916,0.000659,0.132,0.451,91.137,287091.0
Don't Go Breaking My Heart,7HW5WIw7ZgZORCzUxv5gW5,79,1975-10-24,day,{'isrc': 'GBALX7600007'},https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}, {'artist_name': 'Kiki Dee', 'artist_id': '4vjGlQWexbru6aOUCLTVir'}]",,,,,,,,,,,,
Theme From Mahogany (Do You Know Where You're Going To) - Single Version,10VbGCpgC4FtmYSwBLvIDX,47,1976-02-10,day,{'isrc': 'USMO17500374'},https://open.spotify.com/track/10VbGCpgC4FtmYSwBLvIDX,"[{'artist_name': 'Diana Ross', 'artist_id': '3MdG05syQeRYPPcClLaUGl'}]",0.323,0.42,0.0,-10.658,0.0,0.0291,0.553,0.002,0.096,0.286,139.842,204493.0
I Have A Dream,1PtJclc46wTk367PlsU6Uj,64,1979,year,{'isrc': 'SEAYD7901030'},https://open.spotify.com/track/1PtJclc46wTk367PlsU6Uj,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Fame - 2016 Remaster,1PehfITh0TTRx3LkDdV4h3,60,1975-03-07,day,{'isrc': 'USJT11600052'},https://open.spotify.com/track/1PehfITh0TTRx3LkDdV4h3,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",0.786,0.555,10.0,-10.276,1.0,0.0471,0.454,0.0173,0.0826,0.673,95.1,261373.0
Philadelphia Freedom,2hl9ONQ7YGgZGYx0OSHvIq,56,1975-05-19,day,{'isrc': 'GBAMB7500013'},https://open.spotify.com/track/2hl9ONQ7YGgZGYx0OSHvIq,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",0.712,0.681,0.0,-6.351,0.0,0.0294,0.0444,0.000235,0.0592,0.809,125.497,324573.0
Jive Talkin',4t0Pj3iBnSCZv5pDEPNmzG,61,1975-06-01,day,{'isrc': 'GBAKW7501053'},https://open.spotify.com/track/4t0Pj3iBnSCZv5pDEPNmzG,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.811,0.545,7.0,-12.969,0.0,0.0579,0.155,0.0853,0.156,0.734,105.911,222267.0
Mamma Mia,2TxCwUlqaOH3TIyJqGgR91,78,1975,year,{'isrc': 'SEAYD7501010'},https://open.spotify.com/track/2TxCwUlqaOH3TIyJqGgR91,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Walk This Way,4JfuiOWlWCkjP6OKurHjSn,74,1975-04-08,day,{'isrc': 'USSM19906481'},https://open.spotify.com/track/4JfuiOWlWCkjP6OKurHjSn,"[{'artist_name': 'Aerosmith', 'artist_id': '7Ey4PD4MYsKc5I2dolUwbH'}]",,,,,,,,,,,,
One Day In Your Life,7vtaQNW7QHtQsLeshQlm3D,44,1975-01-16,day,{'isrc': 'USMO17500528'},https://open.spotify.com/track/7vtaQNW7QHtQsLeshQlm3D,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",,,,,,,,,,,,
Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,71,1975-11-21,day,{'isrc': 'GBUM71029604'},https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",0.392,0.402,0.0,-9.961,0.0,0.0536,0.288,0.0,0.243,0.228,143.883,354320.0
Listen To What The Man Said - 2014 Remaster,0SkpjIqhANcC2QQu8DIuwG,51,1975-05-27,day,{'isrc': 'GBCCS1400011'},https://open.spotify.com/track/0SkpjIqhANcC2QQu8DIuwG,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
One of These Nights - 2013 Remaster,608xszaAxVh4m7NcKJiAbF,74,1975-06-10,day,{'isrc': 'USEE11300344'},https://open.spotify.com/track/608xszaAxVh4m7NcKJiAbF,"[{'artist_name': 'Eagles', 'artist_id': '0ECwFtbIWEVNwjlrfc6xoL'}]",0.655,0.606,7.0,-10.385,1.0,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686.0
Island Girl,1H7x0bYvO4rwUOb8fQXfEk,47,1975-10-24,day,{'isrc': 'GBAMB7500016'},https://open.spotify.com/track/1H7x0bYvO4rwUOb8fQXfEk,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
Nights On Broadway,4JjcCdm0RSPuvQWnZyrNkm,55,1975-06-01,day,{'isrc': 'GBAKW7501054'},https://open.spotify.com/track/4JjcCdm0RSPuvQWnZyrNkm,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.573,0.641,5.0,-9.196,1.0,0.0443,0.235,0.00414,0.859,0.613,88.862,271373.0
Lucy In The Sky With Diamonds,13JsYnkF16pHKuOFG6uI1C,48,1975-05-19,day,{'isrc': 'GBAMB7500011'},https://open.spotify.com/track/13JsYnkF16pHKuOFG6uI1C,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",0.392,0.566,0.0,-8.127,1.0,0.0368,0.0889,7.6e-05,0.0676,0.538,164.11,377573.0
