song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Sexual Healing,3VZmChrnVW8JK6ano4gSED,75,1982-10-01,day,{'isrc': 'USSM19803028'},https://open.spotify.com/track/3VZmChrnVW8JK6ano4gSED,"[{'artist_name': 'Marvin Gaye', 'artist_id': '3koiLjNrgRTNbOwViDipeA'}]",0.805,0.601,0.0,-9.7,0.0,0.0579,0.119,0.000129,0.0581,0.746,94.382,238600.0
Here I Go Again - 2018 Remaster,1qOU8KzFifXE9YrgjVwYvc,62,1987-04-07,day,{'isrc': 'GB01A1800010'},https://open.spotify.com/track/1qOU8KzFifXE9YrgjVwYvc,"[{'artist_name': 'Whitesnake', 'artist_id': '3UbyYnvNIT5DFXU4WgiGpP'}]",0.292,0.823,7.0,-6.763,1.0,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395.0
9 to 5,4w3tQBXhn5345eUXDGBWZG,77,1980,year,{'isrc': 'USRN19400384'},https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG,"[{'artist_name': 'Dolly Parton', 'artist_id': '32vWCbZh0xZ4o9gkz4PsEU'}]",0.554,0.783,6.0,-5.852,1.0,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467.0
Islands in the Stream,4mnOVRRXsaqg9Nb041xR8u,69,2009-10-30,day,{'isrc': 'USRN19600175'},https://open.spotify.com/track/4mnOVRRXsaqg9Nb041xR8u,"[{'artist_name': 'Dolly Parton', 'artist_id': '32vWCbZh0xZ4o9gkz4PsEU'}, {'artist_name': 'Kenny Rogers', 'artist_id': '4tw2Lmn9tTPUv7Gy7mVPI4'}]",,,,,,,,,,,,
Summer Of '69,0GONea6G2XdnHWjNZd6zt3,81,1984-11-05,day,{'isrc': 'USAM18490006'},https://open.spotify.com/track/0GONea6G2XdnHWjNZd6zt3,"[{'artist_name': 'Bryan Adams', 'artist_id': '3Z02hBLubJxuFJfhacLSDc'}]",0.508,0.834,2.0,-6.205,1.0,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053.0
"Take My Breath Away - Love Theme from ""Top Gun""",15MJ5NThPjj6xhPcts8MiY,72,1999-01-01,day,{'isrc': 'USSM19801613'},https://open.spotify.com/track/15MJ5NThPjj6xhPcts8MiY,"[{'artist_name': 'Berlin', 'artist_id': '2aS6jYh7ysTL1ZUsHneNgM'}]",0.497,0.719,6.0,-9.397,1.0,0.0266,0.0613,0.0,0.411,0.547,95.769,255733.0
Jack & Diane,43btz2xjMKpcmjkuRsvxyg,72,1982,year,{'isrc': 'USJM18200001'},https://open.spotify.com/track/43btz2xjMKpcmjkuRsvxyg,"[{'artist_name': 'John Mellencamp', 'artist_id': '3lPQ2Fk5JOwGWAF3ORFCqH'}]",,,,,,,,,,,,
Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,70,1981,year,{'isrc': 'USCA28100075'},https://open.spotify.com/track/1ynmMEK1fkyiZ6Z6F3ThEt,"[{'artist_name': 'The J. Geils Band', 'artist_id': '69Mj3u4FTUrpyeGNSIaU6F'}]",0.653,0.677,0.0,-12.244,1.0,0.0396,0.249,0.0,0.403,0.888,114.37,216533.0
Faith - Remastered - featured in 'Babygirl',0HEmnAUT8PHznIAAmVXqFJ,75,1987-10-30,day,{'isrc': 'GBARL1000855'},https://open.spotify.com/track/0HEmnAUT8PHznIAAmVXqFJ,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.887,0.48,11.0,-11.994,1.0,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200.0
(You Gotta) Fight For Your Right (To Party!),2QvIOJ4EIz4MIwWRpKG4mi,36,2020-10-23,day,{'isrc': 'USDJ28600007'},https://open.spotify.com/track/2QvIOJ4EIz4MIwWRpKG4mi,"[{'artist_name': 'Beastie Boys', 'artist_id': '03r4iKL2g2442PT9n2UKsx'}]",,,,,,,,,,,,
Once in a Lifetime - 2005 Remaster,38Ngied9rBORlAbLYNCl4k,67,1980-10-08,day,{'isrc': 'USWB10502869'},https://open.spotify.com/track/38Ngied9rBORlAbLYNCl4k,"[{'artist_name': 'Talking Heads', 'artist_id': '2x9SpqnPi8rlE9pjHBwmSC'}]",0.644,0.919,2.0,-6.289,1.0,0.0561,0.181,0.134,0.622,0.871,117.459,259907.0
Shout,2gQaQUhDCNGfBVXTvxAmXQ,74,1985-02-25,day,{'isrc': 'GBF088490125'},https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ,"[{'artist_name': 'Tears For Fears', 'artist_id': '4bthk9UfsYUYdcFyqxmSUU'}]",0.511,0.942,0.0,-10.407,1.0,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667.0
Africa,2374M0fQpWi3dLnB54qaLX,86,1982-04-08,day,{'isrc': 'USSM19801941'},https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,"[{'artist_name': 'TOTO', 'artist_id': '0PFtn5NtBbbUNbU9EAmIWF'}]",0.671,0.373,9.0,-18.064,1.0,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893.0
Against All Odds (Take a Look at Me Now) - 2016 Remaster,63CHa6rmamv9OsehkRD8oz,75,2016-10-14,day,{'isrc': 'USRH11603367'},https://open.spotify.com/track/63CHa6rmamv9OsehkRD8oz,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.58,0.498,1.0,-6.901,1.0,0.0277,0.198,0.0,0.132,0.111,116.271,206360.0
West End Girls - 2018 Remaster,2Di0qFNb7ATroCGB3q0Ka7,71,1986-03-24,day,{'isrc': 'GBAYE1700763'},https://open.spotify.com/track/2Di0qFNb7ATroCGB3q0Ka7,"[{'artist_name': 'Pet Shop Boys', 'artist_id': '2ycnb8Er79LoH2AsR5ldjh'}]",,,,,,,,,,,,
Under Pressure - Remastered 2011,11IzgLRXV7Cgek3tEgGgjw,72,1982-05-03,day,{'isrc': 'GBUM71029622'},https://open.spotify.com/track/11IzgLRXV7Cgek3tEgGgjw,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}, {'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",0.671,0.711,2.0,-7.813,1.0,0.0478,0.422,0.0,0.104,0.466,113.809,248440.0
Need You Tonight,5eU8qMd0TpaLqTGDZJaLDs,64,1987,year,{'isrc': 'AUWC41010228'},https://open.spotify.com/track/5eU8qMd0TpaLqTGDZJaLDs,"[{'artist_name': 'INXS', 'artist_id': '1eClJfHLoDI4rZe5HxzBFv'}]",0.801,0.723,10.0,-4.985,0.0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518.0
Hungry Like the Wolf - 2009 Remaster,39lSeqnyjZJejRuaREfyLL,72,1982-05-10,day,{'isrc': 'GBAYE0901090'},https://open.spotify.com/track/39lSeqnyjZJejRuaREfyLL,"[{'artist_name': 'Duran Duran', 'artist_id': '0lZoBs4Pzo7R89JM9lxwoT'}]",0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627.0
Never Gonna Give You Up,4PTG3Z6ehGkBFwjybzWkR8,79,1987-11-12,day,{'isrc': 'GBARL9300135'},https://open.spotify.com/track/4PTG3Z6ehGkBFwjybzWkR8,"[{'artist_name': 'Rick Astley', 'artist_id': '0gxyHStUsqpMadRV0Di1Qt'}]",,,,,,,,,,,,
Do You Really Want To Hurt Me,1I6q6nwNjNgik1Qe8Oi0Y7,66,1982-09-01,day,{'isrc': 'GBAAA8200048'},https://open.spotify.com/track/1I6q6nwNjNgik1Qe8Oi0Y7,"[{'artist_name': 'Culture Club', 'artist_id': '6kz53iCdBSqhQCZ21CoLcc'}]",0.744,0.376,4.0,-14.996,0.0,0.0366,0.0815,0.0,0.108,0.42,100.78,262173.0
Walk Like an Egyptian,1Jwc3ODLQxtbnS8M9TflSP,63,2004,year,{'isrc': 'USSM18500592'},https://open.spotify.com/track/1Jwc3ODLQxtbnS8M9TflSP,"[{'artist_name': 'The Bangles', 'artist_id': '51l0uqRxGaczYr4271pVIC'}]",0.724,0.891,11.0,-7.818,1.0,0.0995,0.00344,4.66e-05,0.3,0.819,103.022,204707.0
Sunday Bloody Sunday - Remastered 2008,6C4LXC9UFH1IKiHYOp0BiJ,71,1983-02-28,day,{'isrc': 'GBUM70713138'},https://open.spotify.com/track/6C4LXC9UFH1IKiHYOp0BiJ,"[{'artist_name': 'U2', 'artist_id': '51Blml2LZPmy7TTiAg47vQ'}]",,,,,,,,,,,,
Every Rose Has Its Thorn - 2003 Remaster,43GS3mtezoIFiuIZCLLiDY,70,1988-03-21,day,{'isrc': 'USCA20300335'},https://open.spotify.com/track/43GS3mtezoIFiuIZCLLiDY,"[{'artist_name': 'Poison', 'artist_id': '1fBCIkoPOPCDLUxGuWNvyo'}]",0.533,0.637,6.0,-5.571,1.0,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173.0
"Say You, Say Me",17CPezzLWzvGfpZW6X8XT0,72,1986,year,{'isrc': 'USMO18582864'},https://open.spotify.com/track/17CPezzLWzvGfpZW6X8XT0,"[{'artist_name': 'Lionel Richie', 'artist_id': '3gMaNLQm7D9MornNILzdSl'}]",0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,241067.0
Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE,73,1980,year,{'isrc': 'USSM11102617'},https://open.spotify.com/track/4rcHWl68ai6KvpXlc8vbnE,"[{'artist_name': 'REO Speedwagon', 'artist_id': '55vs7NT1KxcFjbMC4y202E'}]",0.306,0.722,0.0,-5.963,1.0,0.034,0.0519,0.0,0.117,0.41,174.732,200293.0
I Love Rock 'N Roll,2Cdvbe2G4hZsnhNMKyGrie,77,1981-11-18,day,{'isrc': 'USBH18100118'},https://open.spotify.com/track/2Cdvbe2G4hZsnhNMKyGrie,"[{'artist_name': 'Joan Jett & the Blackhearts', 'artist_id': '1Fmb52lZ6Jv7FMWXXTPO3K'}]",0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,175173.0
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",1cOj24fUMnBSXhtp7waHVW,49,1989-10-31,day,{'isrc': 'USAR18500220'},https://open.spotify.com/track/1cOj24fUMnBSXhtp7waHVW,"[{'artist_name': 'Dionne Warwick', 'artist_id': '2JSjCHK79gdaiPWdKiNUNp'}, {'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}, {'artist_name': 'Gladys Knight', 'artist_id': '2aXiJJHJei5BmCykxI37y0'}, {'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",,,,,,,,,,,,
