song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Earth Song,4GCGH6TJ69neckwITeBFXK,67,1995-06-16,day,{'isrc': 'USSM19500010'},https://open.spotify.com/track/4GCGH6TJ69neckwITeBFXK,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",,,,,,,,,,,,
They Don't Care About Us,3wuCCNCnBhJlwkIJTBZFiv,74,1995-06-16,day,{'isrc': 'USSM19500629'},https://open.spotify.com/track/3wuCCNCnBhJlwkIJTBZFiv,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.859,0.905,0.0,-5.539,0.0,0.129,0.205,0.00825,0.322,0.73,89.945,284160.0
Wonderwall - Remastered,7ygpwy2qP3NbrxVkHvUhXY,78,1995,year,{'isrc': 'GBQCP1400109'},https://open.spotify.com/track/7ygpwy2qP3NbrxVkHvUhXY,"[{'artist_name': 'Oasis', 'artist_id': '2DaxqgrOhkeH0fpeiQq2f4'}]",,,,,,,,,,,,
I'd Lie For You (And That's The Truth),1FeChgMIl4gmwtPMKCj9pV,38,1995-01-01,day,{'isrc': 'USMC19545403'},https://open.spotify.com/track/1FeChgMIl4gmwtPMKCj9pV,"[{'artist_name': 'Meat Loaf', 'artist_id': '7dnB1wSxbYa8CejeVg98hz'}]",0.409,0.626,2.0,-8.032,1.0,0.0363,0.556,0.0,0.415,0.305,170.949,400358.0
Fantasy,6xkryXuiZU360Lngd4sx13,75,1995-10-03,day,{'isrc': 'USSM19501031'},https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.671,0.727,7.0,-7.585,1.0,0.035,0.139,0.0,0.123,0.801,102.358,243493.0
Can You Feel The Love Tonight - Remastered,6s1KHEalfzcHpOK56RV2rt,63,2017-11-10,day,{'isrc': 'USWD11780906'},https://open.spotify.com/track/6s1KHEalfzcHpOK56RV2rt,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
You'll See,0Fb8sdyNluLawg08N1zs48,50,1995-11-17,day,{'isrc': 'USWB19500077'},https://open.spotify.com/track/0Fb8sdyNluLawg08N1zs48,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.601,0.545,4.0,-9.972,0.0,0.0311,0.479,0.000224,0.0975,0.234,89.79,281067.0
This Ain't A Love Song,0ZLBD6hHGN9LYOtNlu2n8e,62,1995-06-27,day,{'isrc': 'USMR19505102'},https://open.spotify.com/track/0ZLBD6hHGN9LYOtNlu2n8e,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",0.348,0.635,4.0,-6.836,1.0,0.0386,0.0932,0.0,0.126,0.144,87.974,306240.0
Scream,4LD5dhQ3kqpqe14sGPDtBC,58,1995-06-16,day,{'isrc': 'USSM19500006'},https://open.spotify.com/track/4LD5dhQ3kqpqe14sGPDtBC,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}, {'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
Pour que tu m'aimes encore,6qlpXtA29VcxCNgLWR5IWx,64,1995-03-27,day,{'isrc': 'CAC229500002'},https://open.spotify.com/track/6qlpXtA29VcxCNgLWR5IWx,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
Dear Mama,6tDxrq4FxEL2q15y37tXT9,69,1995-03-14,day,{'isrc': 'USIR19500009'},https://open.spotify.com/track/6tDxrq4FxEL2q15y37tXT9,"[{'artist_name': '2Pac', 'artist_id': '1ZwdS5xdxEREPySFridCfh'}]",,,,,,,,,,,,
"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",5TsHqbDKaSs4ECZX0045YS,52,2002-01-01,day,{'isrc': 'GBAAN0201228'},https://open.spotify.com/track/5TsHqbDKaSs4ECZX0045YS,"[{'artist_name': 'U2', 'artist_id': '51Blml2LZPmy7TTiAg47vQ'}]",0.368,0.852,10.0,-6.978,0.0,0.0433,7.47e-05,0.258,0.218,0.347,171.692,284600.0
Don't Speak,6urCAbunOQI4bLhmGpX7iS,79,1995-10-10,day,{'isrc': 'USIR19500279'},https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS,"[{'artist_name': 'No Doubt', 'artist_id': '0cQbJU1aAzvbEmTuljWLlF'}]",,,,,,,,,,,,
Back for Good - Radio Mix,6vcdzohhBSbNdsZBh5IRpQ,72,1995-05-08,day,{'isrc': 'GBARL9500020'},https://open.spotify.com/track/6vcdzohhBSbNdsZBh5IRpQ,"[{'artist_name': 'Take That', 'artist_id': '1XgFuvRd7r5g0h844A5ZUQ'}]",,,,,,,,,,,,
"Have You Ever Really Loved A Woman? - From ""Don Juan DeMarco"" Soundtrack",32Gf5A7Hr8RdgggXG0Fdks,71,1996-06-04,day,{'isrc': 'USAM19500599'},https://open.spotify.com/track/32Gf5A7Hr8RdgggXG0Fdks,"[{'artist_name': 'Bryan Adams', 'artist_id': '3Z02hBLubJxuFJfhacLSDc'}]",0.57,0.478,7.0,-10.185,1.0,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,291667.0
Free As A Bird - Anthology 1 Version,6hLY3Tz1Xt5kBuKNDTs4ib,49,1995-11-20,day,{'isrc': 'GBDCE1100052'},https://open.spotify.com/track/6hLY3Tz1Xt5kBuKNDTs4ib,"[{'artist_name': 'The Beatles', 'artist_id': '3WrFJ7ztbogyGnTHbHJFl2'}]",0.474,0.503,9.0,-9.074,1.0,0.0279,0.0438,0.016,0.153,0.457,72.323,265293.0
Fu-Gee-La,1rJM37Dd4OcSJvzI84yCcP,66,1996-02-13,day,{'isrc': 'USSM19600054'},https://open.spotify.com/track/1rJM37Dd4OcSJvzI84yCcP,"[{'artist_name': 'Fugees', 'artist_id': '2WKdxPFRD7IqZvlIAvhMgY'}, {'artist_name': 'Ms. Lauryn Hill', 'artist_id': '2Mu5NfyYm8n5iTomuKAEHl'}, {'artist_name': 'Wyclef Jean', 'artist_id': '7aBzpmFXB4WWpPl2F7RjBe'}, {'artist_name': 'Pras', 'artist_id': '0kJMPTXq7h3ztpDukSx5iD'}]",0.682,0.505,1.0,-11.709,1.0,0.138,0.137,0.0,0.234,0.4,89.954,260067.0
One Sweet Day,7ySbfLwdCwl1EM0zNCJZ38,68,1995-10-03,day,{'isrc': 'USSM19501117'},https://open.spotify.com/track/7ySbfLwdCwl1EM0zNCJZ38,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}, {'artist_name': 'Boyz II Men', 'artist_id': '6O74knDqdv3XaWtkII7Xjp'}]",0.569,0.495,1.0,-8.964,1.0,0.03,0.353,0.0,0.0839,0.302,128.228,281067.0
Don't Look Back In Anger - Remastered,12dU3vAh6AFoJkisorfoUl,74,1995,year,{'isrc': 'GBQCP1400110'},https://open.spotify.com/track/12dU3vAh6AFoJkisorfoUl,"[{'artist_name': 'Oasis', 'artist_id': '2DaxqgrOhkeH0fpeiQq2f4'}]",,,,,,,,,,,,
Ironic - 2015 Remaster,1d6KS9GH06JAd19uiBy9IE,73,1995,year,{'isrc': 'USMV21500010'},https://open.spotify.com/track/1d6KS9GH06JAd19uiBy9IE,"[{'artist_name': 'Alanis Morissette', 'artist_id': '6ogn9necmbUdCppmNnGOdi'}]",,,,,,,,,,,,
We've Got It Goin' On - Radio Edit,2rtDTRFjBoqyj2rgi5mOAF,49,1996,year,{'isrc': 'GBAHK9500138'},https://open.spotify.com/track/2rtDTRFjBoqyj2rgi5mOAF,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",0.758,0.875,3.0,-4.518,0.0,0.0363,0.0851,0.0,0.227,0.91,112.966,219467.0
I Believe In You And Me - Film Version,1kwNHkKXJ4c4MchgATAOBJ,48,1996-11-27,day,{'isrc': 'USAR19900978'},https://open.spotify.com/track/1kwNHkKXJ4c4MchgATAOBJ,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",,,,,,,,,,,,
Quit Playing Games (With My Heart),1nRwyxNsqCLeA17qR8Nfxx,58,1996,year,{'isrc': 'USJI19710152'},https://open.spotify.com/track/1nRwyxNsqCLeA17qR8Nfxx,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",0.8,0.875,11.0,-4.952,0.0,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,233533.0
It's All Coming Back to Me Now,5EQzuYfTZt7B2LqlvTF49l,73,1996-03-11,day,{'isrc': 'CAC229800163'},https://open.spotify.com/track/5EQzuYfTZt7B2LqlvTF49l,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
I Want You Back - Radio Edit,221LRlPHPuevgE1tuUlof9,63,1997,year,{'isrc': 'DEA819600477'},https://open.spotify.com/track/221LRlPHPuevgE1tuUlof9,"[{'artist_name': '*NSYNC', 'artist_id': '6Ff53KvcvAj5U7Z1vojB5o'}]",,,,,,,,,,,,
Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,80,1996-01-01,day,{'isrc': 'GBAAA9600008'},https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.768,0.864,11.0,-6.145,1.0,0.0324,0.101,0.0,0.162,0.891,110.008,173027.0
Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,72,1995-10-03,day,{'isrc': 'USSM19501119'},https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.649,0.531,4.0,-8.335,1.0,0.0363,0.457,0.0,0.249,0.488,78.946,258133.0
Killing Me Softly With His Song,0Q0IVlqMV64kNLlwjPj0Hl,77,1996-02-13,day,{'isrc': 'USSM19600055'},https://open.spotify.com/track/0Q0IVlqMV64kNLlwjPj0Hl,"[{'artist_name': 'Fugees', 'artist_id': '2WKdxPFRD7IqZvlIAvhMgY'}, {'artist_name': 'Ms. Lauryn Hill', 'artist_id': '2Mu5NfyYm8n5iTomuKAEHl'}]",,,,,,,,,,,,
All By Myself,0gsl92EMIScPGV1AU35nuD,69,1996-03-11,day,{'isrc': 'CAC229800162'},https://open.spotify.com/track/0gsl92EMIScPGV1AU35nuD,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
Jesus to a Child,2SzCxX6M6vDwdEwnHDiTaY,60,1996-05-13,day,{'isrc': 'GBDFN9600001'},https://open.spotify.com/track/2SzCxX6M6vDwdEwnHDiTaY,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.534,0.415,1.0,-11.781,0.0,0.0278,0.314,0.000365,0.0847,0.188,173.561,411147.0
Say You'll Be There,1yTQ39my3MoNROlFw3RDNy,66,1996-01-01,day,{'isrc': 'GBAAA9600211'},https://open.spotify.com/track/1yTQ39my3MoNROlFw3RDNy,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.726,0.679,1.0,-6.219,1.0,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,235973.0
"Fastlove, Pt. 1",6SaeXxdt0Id6ZzmX0ZGTQK,65,1996-05-13,day,{'isrc': 'GBDFN9600002'},https://open.spotify.com/track/6SaeXxdt0Id6ZzmX0ZGTQK,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.735,0.64,10.0,-7.522,0.0,0.072,0.052,0.00102,0.345,0.551,104.444,324667.0
2 Become 1,36AWdhZIGLUTkWpJDhe7va,65,1996-01-01,day,{'isrc': 'GBAAA9600212'},https://open.spotify.com/track/36AWdhZIGLUTkWpJDhe7va,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.646,0.665,6.0,-7.878,1.0,0.0268,0.326,1.97e-05,0.238,0.7,143.966,241027.0
"Because You Loved Me (Theme from ""Up Close and Personal"")",28UMiBhn383n9S7GL4tsxD,74,1996-03-11,day,{'isrc': 'CAC229600025'},https://open.spotify.com/track/28UMiBhn383n9S7GL4tsxD,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
Don't Cry for Me Argentina,0bLRXQaWzmSXRXPmP6JnEF,52,1996-10-25,day,{'isrc': 'USWB19600674'},https://open.spotify.com/track/0bLRXQaWzmSXRXPmP6JnEF,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",,,,,,,,,,,,
The One I Gave My Heart To,1TmzjefIVfAR86yFarHYBO,47,1996-08-13,day,{'isrc': 'USUYG1353150'},https://open.spotify.com/track/1TmzjefIVfAR86yFarHYBO,"[{'artist_name': 'Aaliyah', 'artist_id': '0urTpYCsixqZwgNTkPJOJ4'}]",,,,,,,,,,,,
Step by Step,5dEBcymDDG9TUjJnAouOPp,52,1996-11-27,day,{'isrc': 'USAR19600011'},https://open.spotify.com/track/5dEBcymDDG9TUjJnAouOPp,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",,,,,,,,,,,,
Until It Sleeps,63aVbch5VRXtQnCITdeDTZ,58,1996-06-04,day,{'isrc': 'USEV19692304'},https://open.spotify.com/track/63aVbch5VRXtQnCITdeDTZ,"[{'artist_name': 'Metallica', 'artist_id': '2ye2Wgw4gimLv2eAKyk1NB'}]",0.562,0.919,8.0,-4.458,0.0,0.0293,0.000223,0.113,0.142,0.728,113.357,269573.0
Honey,5NaOWLOmVjcA3M5spRATN9,60,1997-09-16,day,{'isrc': 'USSM19701569'},https://open.spotify.com/track/5NaOWLOmVjcA3M5spRATN9,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.694,0.823,1.0,-6.755,1.0,0.0917,0.118,7.11e-06,0.152,0.683,95.83,299827.0
As Long as You Love Me,00WvmRXTkPBZNhhRK3xfdy,62,1996,year,{'isrc': 'USJI19710149'},https://open.spotify.com/track/00WvmRXTkPBZNhhRK3xfdy,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",,,,,,,,,,,,
That Don't Impress Me Much - International Mix,7r91bpZvftQAk6EfdSdwXq,66,1997,year,{'isrc': 'USUM71609116'},https://open.spotify.com/track/7r91bpZvftQAk6EfdSdwXq,"[{'artist_name': 'Shania Twain', 'artist_id': '5e4Dhzv426EvQe3aDb64jL'}]",,,,,,,,,,,,
Nice & Slow - Radio Version,5L0KDoZklMgs9GPoonneEl,64,1997-09-16,day,{'isrc': 'USLF29700124'},https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl,"[{'artist_name': 'USHER', 'artist_id': '23zg3TcAtWQy7J6upgbUnj'}]",0.819,0.299,5.0,-11.964,0.0,0.122,0.153,0.0,0.3,0.515,121.913,227907.0
Man! I Feel Like A Woman!,2mqaYmF0XmV8egZB6jQOtN,72,1997,year,{'isrc': 'USMR19887508'},https://open.spotify.com/track/2mqaYmF0XmV8egZB6jQOtN,"[{'artist_name': 'Shania Twain', 'artist_id': '5e4Dhzv426EvQe3aDb64jL'}]",,,,,,,,,,,,
Everybody (Backstreet's Back) - Extended Version,3tH03v5SIWaglfE3rzXzeB,63,2001-10-23,day,{'isrc': 'USJI19710084'},https://open.spotify.com/track/3tH03v5SIWaglfE3rzXzeB,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",,,,,,,,,,,,
Spice Up Your Life,5qGwqO0lkbBXw4xNfzT7SF,65,1997-01-01,day,{'isrc': 'GBAAA9710052'},https://open.spotify.com/track/5qGwqO0lkbBXw4xNfzT7SF,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.556,0.993,1.0,-5.067,1.0,0.0464,0.0105,0.0341,0.403,0.702,124.016,173667.0
Too Much,1RQnYh2xw2BPpnzQFbO5r5,56,1997-01-01,day,{'isrc': 'GBAAA9710054'},https://open.spotify.com/track/1RQnYh2xw2BPpnzQFbO5r5,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.333,0.631,2.0,-4.992,1.0,0.0461,0.484,0.0,0.332,0.342,80.14,271933.0
Angels,1M2nd8jNUkkwrc1dgBPTJz,77,1997-01-01,day,{'isrc': 'GBAYE9700233'},https://open.spotify.com/track/1M2nd8jNUkkwrc1dgBPTJz,"[{'artist_name': 'Robbie Williams', 'artist_id': '2HcwFjNelS49kFbfvMxQYw'}]",,,,,,,,,,,,
Change the World,5Ds0VGkTSQ1jf4KzLUpZPb,64,1999-10-12,day,{'isrc': 'USRE19600049'},https://open.spotify.com/track/5Ds0VGkTSQ1jf4KzLUpZPb,"[{'artist_name': 'Eric Clapton', 'artist_id': '6PAt558ZEZl0DmdXlnjMgD'}]",,,,,,,,,,,,
You Make Me Wanna...,47TqCCnEliDp8NRDyIQoQq,67,1997-09-16,day,{'isrc': 'USLF29900480'},https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq,"[{'artist_name': 'USHER', 'artist_id': '23zg3TcAtWQy7J6upgbUnj'}]",0.761,0.639,5.0,-7.577,0.0,0.0539,0.0359,0.0,0.0945,0.922,164.088,219120.0
Viva Forever,6BPDPcnbDMDf58srVzbfX9,62,1997-01-01,day,{'isrc': 'GBAAA9710060'},https://open.spotify.com/track/6BPDPcnbDMDf58srVzbfX9,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",,,,,,,,,,,,
Discotheque,3IrhUrZKAkJ8LsFtH71fOT,48,1997-03-03,day,{'isrc': 'GBAAN9700001'},https://open.spotify.com/track/3IrhUrZKAkJ8LsFtH71fOT,"[{'artist_name': 'U2', 'artist_id': '51Blml2LZPmy7TTiAg47vQ'}]",0.581,0.825,4.0,-9.689,0.0,0.0373,0.000859,0.095,0.11,0.663,120.362,318667.0
I Get Lonely,4FTq81I0X4J6y9X06GcZIN,55,1997-10-07,day,{'isrc': 'USVI29700019'},https://open.spotify.com/track/4FTq81I0X4J6y9X06GcZIN,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
Together Again,1aJnGme5ZRltYTp8FJ52eZ,64,1997-10-07,day,{'isrc': 'USVI29700014'},https://open.spotify.com/track/1aJnGme5ZRltYTp8FJ52eZ,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
You're Still The One,3x2ksaXI6EZUWidE2BiLXy,75,1997,year,{'isrc': 'USMR19887499'},https://open.spotify.com/track/3x2ksaXI6EZUWidE2BiLXy,"[{'artist_name': 'Shania Twain', 'artist_id': '5e4Dhzv426EvQe3aDb64jL'}]",,,,,,,,,,,,
"My Heart Will Go On - Love Theme from ""Titanic""",33LC84JgLvK2KuW43MfaNq,74,1997-11-14,day,{'isrc': 'CAC229700120'},https://open.spotify.com/track/33LC84JgLvK2KuW43MfaNq,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
Tell Him (Duet with Barbra Streisand),6HKChbfE5klrUMHo3NrqzX,59,1997-11-14,day,{'isrc': 'CAC229700109'},https://open.spotify.com/track/6HKChbfE5klrUMHo3NrqzX,"[{'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}, {'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
Alone,7GsoUeI9DtaTSjJHenyCNP,60,1997-01-01,day,{'isrc': 'GBAKW9700072'},https://open.spotify.com/track/7GsoUeI9DtaTSjJHenyCNP,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.639,0.792,2.0,-5.084,1.0,0.0301,0.0912,0.000194,0.303,0.748,110.016,290067.0
To Love You More - Radio Edit,4LlfMgzqHZyMBSK0NG09r1,59,1999-11-12,day,{'isrc': 'CAC229800086'},https://open.spotify.com/track/4LlfMgzqHZyMBSK0NG09r1,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
D'You Know What I Mean? - Remastered,4yWTh6qETpN1Vlfg5LBHEV,53,1997,year,{'isrc': 'GBQCP1600009'},https://open.spotify.com/track/4yWTh6qETpN1Vlfg5LBHEV,"[{'artist_name': 'Oasis', 'artist_id': '2DaxqgrOhkeH0fpeiQq2f4'}]",,,,,,,,,,,,
All I Have to Give,3hlhefxgyp4MDnN6C2dQ5H,51,1996,year,{'isrc': 'USJI19710095'},https://open.spotify.com/track/3hlhefxgyp4MDnN6C2dQ5H,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",0.731,0.574,1.0,-7.114,1.0,0.029,0.0644,0.0,0.0675,0.392,95.995,276573.0
My Way,5PIveStlGgjVL54GpVcqxr,54,1997-09-16,day,{'isrc': 'USAR19700598'},https://open.spotify.com/track/5PIveStlGgjVL54GpVcqxr,"[{'artist_name': 'USHER', 'artist_id': '23zg3TcAtWQy7J6upgbUnj'}]",0.815,0.521,5.0,-8.178,0.0,0.136,0.0105,0.0,0.0509,0.887,90.079,214853.0
Believe,2goLsvvODILDzeeiT4dAoR,80,1998,year,{'isrc': 'GBAHT9803002'},https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",0.652,0.917,6.0,-6.72,1.0,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027.0
I'm Your Angel (with Céline Dion),0QWFiyhOqFu9RP8qzP6z5L,50,1998-11-08,day,{'isrc': 'USJI19810435'},https://open.spotify.com/track/0QWFiyhOqFu9RP8qzP6z5L,"[{'artist_name': 'R. Kelly', 'artist_id': '2mxe0TnaNL039ysAj51xPQ'}, {'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",0.62,0.504,0.0,-7.26,1.0,0.0301,0.669,0.0,0.11,0.266,112.681,332067.0
...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,82,1999-01-12,day,{'isrc': 'USJI19810404'},https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa,"[{'artist_name': 'Britney Spears', 'artist_id': '26dSoYclwsYLMAKD3tpOr4'}]",0.759,0.699,0.0,-5.745,0.0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067.0
When You Believe - from The Prince of Egypt,0JN7vUgUolHGHFrOR8xk7S,65,1998-11-17,day,{'isrc': 'USAR19800417'},https://open.spotify.com/track/0JN7vUgUolHGHFrOR8xk7S,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}, {'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.436,0.39,1.0,-9.62,0.0,0.0326,0.557,0.0,0.12,0.119,125.313,272893.0
Frozen,6lknMmJZALXxx7emwwZWLX,65,2021-12-03,day,{'isrc': 'USWB12105753'},https://open.spotify.com/track/6lknMmJZALXxx7emwwZWLX,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}, {'artist_name': 'Sickick', 'artist_id': '3NR7hAacOhmcztWvD7vJfS'}]",,,,,,,,,,,,
My Love Is Your Love,1ckU1EhAO0Nr73QYw24SWJ,66,1998-11-17,day,{'isrc': 'USAR19800140'},https://open.spotify.com/track/1ckU1EhAO0Nr73QYw24SWJ,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.77,0.475,7.0,-9.512,1.0,0.159,0.0557,4.81e-06,0.0607,0.474,82.511,261573.0
My All,3RSpK5Y0y5tl25qvssrwJ6,70,1997-09-16,day,{'isrc': 'USSM19701965'},https://open.spotify.com/track/3RSpK5Y0y5tl25qvssrwJ6,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.4,0.317,7.0,-10.249,0.0,0.0317,0.732,5.03e-05,0.086,0.108,107.845,230933.0
Strong Enough,144JMbvbR5txNzoZ112wo4,67,1998,year,{'isrc': 'GBAHT9803037'},https://open.spotify.com/track/144JMbvbR5txNzoZ112wo4,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",0.593,0.923,0.0,-6.19,1.0,0.101,0.0495,0.0,0.29,0.587,124.862,224000.0
It's Not Right But It's Okay,7861kBrZ5aw7o4NfggcyYW,65,1998-11-17,day,{'isrc': 'USAR19800138'},https://open.spotify.com/track/7861kBrZ5aw7o4NfggcyYW,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.806,0.802,1.0,-7.076,1.0,0.102,0.162,0.000885,0.0698,0.529,127.931,292400.0
Ray of Light,4Fpsa3pYc3gozrxHRRPvR6,60,1998-03-03,day,{'isrc': 'USWB19701738'},https://open.spotify.com/track/4Fpsa3pYc3gozrxHRRPvR6,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.561,0.909,3.0,-7.878,1.0,0.0312,0.00118,0.46,0.0713,0.71,127.172,320693.0
When You Believe - from The Prince of Egypt,0JN7vUgUolHGHFrOR8xk7S,65,1998-11-17,day,{'isrc': 'USAR19800417'},https://open.spotify.com/track/0JN7vUgUolHGHFrOR8xk7S,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}, {'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.436,0.39,1.0,-9.62,0.0,0.0326,0.557,0.0,0.12,0.119,125.313,272893.0
"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",5qlJg0Wbj3sslxfwiaRNpq,76,1998-08-18,day,{'isrc': 'USSM19801545'},https://open.spotify.com/track/5qlJg0Wbj3sslxfwiaRNpq,"[{'artist_name': 'Aerosmith', 'artist_id': '7Ey4PD4MYsKc5I2dolUwbH'}]",,,,,,,,,,,,
Doo Wop (That Thing),0uEp9E98JB5awlA084uaIg,76,1998-08-25,day,{'isrc': 'USSM19802337'},https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg,"[{'artist_name': 'Ms. Lauryn Hill', 'artist_id': '2Mu5NfyYm8n5iTomuKAEHl'}]",,,,,,,,,,,,
Goodbye,6ZNw9Cnc85OeHZrjMAZJfY,56,2000-01-01,day,{'isrc': 'GBAAA9820805'},https://open.spotify.com/track/6ZNw9Cnc85OeHZrjMAZJfY,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.552,0.694,4.0,-4.489,1.0,0.026,0.0846,0.0,0.117,0.359,136.019,275427.0
